#{"t_start": 1789709724.8374605, "env_id": "None"}
r,l,t
-90.369201,300,260.433366
-110.181835,300,262.964697
-113.824054,300,265.393666
-119.075051,300,267.940561
-111.077468,300,270.108557
-128.57663,300,272.693214
-109.823442,300,274.932952
-105.144326,300,277.409605
-109.414313,300,279.872497
-115.936422,300,282.265868
-87.352247,300,284.213837
-49.219534,300,285.794729
-37.288367,300,287.323206
-51.678213,300,288.968676
-42.909226,300,290.668298
-128.77918,300,293.313027
-148.761763,300,296.438842
-134.043672,300,299.244049
-98.46876,300,301.395891
-80.332738,300,303.223515
-89.864109,300,305.095728
-130.22278,300,307.707441
-104.337743,300,310.210117
-114.329355,300,312.685132
-90.65688,300,314.705338
-121.839255,300,317.003466
-68.390309,300,318.911695
-119.12921,300,321.478153
-104.255738,300,323.778418
-151.055084,300,326.799549
-141.79183,300,329.522204
-40.783792,300,331.023594
-98.093338,300,333.311511
-66.011459,300,335.104114
-98.497193,300,337.150363
-56.142497,300,338.86057
-113.881418,300,341.488629
-91.123289,300,343.649882
-116.665822,300,346.350491
-106.769863,300,348.749717
-50.200313,300,350.696407
-93.658938,300,352.795285
-110.715084,300,355.112699
-92.058463,300,357.419058
-98.657839,300,359.776293
-115.401051,300,361.967673
-88.425418,300,363.889911
-36.438575,300,365.363542
-106.122334,300,367.437779
-108.078646,300,369.803246
-35.874571,300,371.214781
-90.443259,300,373.187986
-79.29513,300,375.290024
-123.981013,300,377.573398
-100.887005,300,379.896647
-68.283747,300,381.758539
-110.525901,300,383.922928
-102.82571,300,387.018865
-100.477626,300,416.550701
-83.631055,300,419.508301
-111.06058,300,747.086138
-97.365039,300,749.154909
-126.794076,300,752.210215
-125.109226,300,755.47899
-68.727101,300,757.651087
-124.953063,300,760.521482
-52.541288,300,762.384174
-127.246922,300,765.221417
-57.401413,300,767.236206
-147.168668,300,770.073444
-37.4355,300,771.884143
-102.356097,300,774.218519
-101.681734,300,776.565023
-102.553084,300,778.865582
-78.620139,300,781.016241
-103.386188,300,783.243879
-106.299417,300,785.658052
-114.671651,300,787.881002
-42.596688,300,789.393518
-56.35943,300,791.183139
-125.375471,300,793.44097
-75.254101,300,795.124541
-124.564038,300,797.49209
-102.3314,300,799.382508
-104.105967,300,801.525921
-104.477764,300,803.511326
-70.15223,300,805.386336
-65.999063,300,807.208551
-100.774376,300,809.226478
-103.925413,300,811.465864
-36.753409,300,813.025934
-84.317322,300,814.744804
-102.653876,300,816.877317
-27.724975,300,818.195644
-93.766151,300,820.242792
-91.266317,300,822.358644
-82.330705,300,824.372713
-84.041655,300,826.353966
-30.434575,300,827.886056
-104.318205,300,830.394266
-112.364925,300,833.169258
-92.14458,300,834.841399
-75.683421,300,836.742829
-93.844701,300,838.86791
-112.73428,300,841.047869
-132.000838,300,843.515309
-86.26563,300,845.531184
-49.293788,300,847.445772
-154.716655,300,850.289909
-86.137151,300,852.173801
-114.805593,300,854.418352
-127.860321,300,856.973951
-55.596009,300,858.517242
-36.782567,300,860.091064
-114.79573,300,862.275593
-53.13303,300,863.942211
-46.244834,300,865.487068
-104.171051,300,867.617933
-70.911097,300,869.298648
-122.750371,300,871.755631
-141.571163,300,874.345574
-43.70173,300,875.92008
-92.973225,300,878.001157
-80.515172,300,879.867731
-110.338663,300,882.005681
-30.427396,300,883.235605
-134.572726,300,885.688459
-42.01918,300,887.1936
-134.679171,300,889.536396
-75.891359,300,891.346621
-80.975797,300,893.588944
-91.090864,300,895.650271
-42.620905,300,897.3718
-72.894792,300,898.938323
-101.475214,300,900.913935
-158.670738,300,903.573541
-95.60208,300,905.629264
-53.280142,300,907.295963
-86.678484,300,909.361444
-37.104613,300,910.954082
-117.904171,300,913.220476
-53.834313,300,915.306024
-131.487438,300,917.738252
-98.449105,300,919.772102
-140.401089,300,922.168903
-93.628542,300,924.232079
-32.154246,300,925.735804
-28.328967,300,927.225884
-61.759034,300,928.947501
-94.86163,300,930.940876
-68.955938,300,932.727564
-90.726568,300,934.558523
-102.614297,300,936.524195
-37.807651,300,938.826299
-25.530617,300,940.631193
-155.573376,300,944.218639
-56.51293,300,946.231004
-89.610647,300,948.822649
-67.262342,300,950.980631
-67.548217,300,953.01648
-97.799059,300,1024.644754
-65.536788,300,1026.713759
-96.378884,300,1250.936619
-106.94386,300,1252.544783
-60.680755,300,1253.661683
-157.427242,300,1255.849582
-88.606967,300,1257.260766
-42.750146,300,1258.854369
-145.623609,300,1261.734256
-118.962196,300,1264.747269
-56.848501,300,1266.932826
-85.324497,300,1269.471268
-87.503905,300,1272.08016
-25.083905,300,1273.863457
-109.984059,300,1276.744101
-55.053405,300,1278.882348
-115.28603,300,1281.854836
-104.729268,300,1284.885601
-111.278626,300,1287.895287
-49.332584,300,1290.048045
-65.653334,300,1293.508595
-134.117676,300,1297.531561
-44.469363,300,1299.695362
-36.125767,300,1301.602368
-46.821288,300,1303.661908
-55.247271,300,1305.931025
-56.088113,300,1307.997171
-130.338809,300,1311.286842
-100.888076,300,1314.235413
-88.571205,300,1316.898317
-131.602338,300,1319.968336
-31.293396,300,1321.83639
-88.651226,300,1324.637081
-139.331788,300,1326.949235
-91.926867,300,1328.473199
-129.959347,300,1330.491881
-34.154946,300,1331.798193
-73.961817,300,1333.259744
-59.173151,300,1334.752222
-91.858684,300,1336.389639
-43.911071,300,1337.610026
-48.684051,300,1338.917352
-45.133451,300,1340.124408
-36.081001,300,1341.055727
-99.066501,300,1342.404074
-38.932767,300,1343.381186
-61.489905,300,1344.386224
-109.357934,300,1345.884685
-49.05608,300,1347.033819
-52.847342,300,1347.99932
-82.009713,300,1349.306314
-138.827756,300,1350.954979
-87.874405,300,1352.480435
-67.978234,300,1353.443588
-60.713672,300,1354.644031
-101.046221,300,1356.058359
-41.285921,300,1356.90838
-66.499705,300,1357.985574
-83.316905,300,1359.430501
-85.19353,300,1360.242011
-96.065684,300,1361.17534
-42.058326,300,1361.915208
-114.265576,300,1362.674238
-48.598784,300,1363.347713
-39.678846,300,1363.775753
