#{"t_start": 1789711133.5474188, "env_id": "None"}
r,l,t
-75.986292,300,548.170356
-37.965146,300,549.575318
-43.414301,300,551.186918
-82.619409,300,553.113442
-82.773722,300,554.976693
-63.899059,300,556.718861
-71.380563,300,558.583697
-73.42298,300,560.384348
-127.330784,300,562.533635
-43.488609,300,563.900465
-56.909351,300,565.495997
-104.865134,300,567.371866
-66.338488,300,569.066785
-45.398251,300,570.558392
-56.590863,300,572.06724
-52.793301,300,573.66749
-87.363588,300,575.401316
-50.226384,300,577.050813
-108.106751,300,579.063506
-57.869109,300,580.581121
-65.615409,300,582.131005
-89.106159,300,584.023883
-46.251559,300,585.515795
-26.787838,300,586.699257
-30.12238,300,587.930533
-67.700326,300,589.53094
-71.067372,300,591.219154
-22.714025,300,592.365788
-31.3251,300,593.648604
-81.740704,300,595.596685
-44.929888,300,596.95352
-78.024143,300,598.607954
-81.747934,300,600.369366
-69.745872,300,602.123003
-27.202405,300,603.490925
-54.326255,300,604.982157
-66.839551,300,606.604243
-48.472917,300,608.144432
-70.832292,300,609.807828
-71.536443,300,611.388845
-78.995742,300,613.054287
-72.957485,300,614.747938
-40.797651,300,616.184991
-42.402459,300,617.601188
-103.973188,300,619.458872
-17.837296,300,620.547401
-76.869788,300,622.40671
-42.420326,300,623.877205
-52.818117,300,625.297613
-42.444888,300,626.71072
-84.961159,300,628.432329
-39.34833,300,629.937463
-105.618867,300,631.814395
-80.250717,300,633.585587
-41.638705,300,635.035094
-111.34448,300,636.99277
-38.336588,300,638.348783
-64.204997,300,639.97683
-96.945051,300,641.934479
-44.199142,300,643.450904
-41.301392,300,644.903282
-18.059904,300,646.104226
-141.835271,300,648.281581
-126.723255,300,650.433996
-61.635305,300,651.946849
-128.650267,300,654.087724
-122.211264,300,656.196857
-37.353542,300,657.65922
-60.497772,300,659.338519
-85.349297,300,661.218735
-39.512088,300,662.627887
-118.324551,300,664.655763
-96.893188,300,666.736187
-95.529693,300,668.494718
-75.088534,300,670.194544
-82.406651,300,672.067807
-79.191268,300,673.75076
-111.206117,300,675.775924
-38.851496,300,677.195999
-41.768726,300,678.613201
-85.137546,300,680.375937
-65.662121,300,682.03273
-112.369008,300,684.00045
-61.749542,300,684.89067
-65.255913,300,685.793409
-62.878809,300,686.663631
-74.536313,300,687.508958
-66.267934,300,688.31241
-65.107613,300,689.074244
-42.156201,300,689.837255
-66.835293,300,690.752769
-94.755993,300,691.686126
-57.783667,300,692.524636
-77.007072,300,693.402794
-59.480167,300,694.238593
-81.071097,300,694.931368
-59.628413,300,695.736732
-69.100705,300,696.552117
-65.917184,300,697.352638
-47.68953,300,698.038409
-71.665467,300,698.750685
-88.396589,300,699.60797
-34.842334,300,700.488342
-40.990996,300,701.228387
-66.449251,300,702.151311
-26.122105,300,702.895015
-74.342126,300,703.852877
-32.228421,300,704.616305
-65.038497,300,705.536529
-77.504459,300,706.535405
