#{"t_start": 1789708299.8260207, "env_id": "None"}
r,l,t
-98.047067,300,358.524073
-81.991083,300,359.528795
-91.633888,300,360.748391
-65.640404,300,361.924569
-46.166092,300,362.82662
-145.692029,300,364.117072
-126.839517,300,365.343131
-139.290321,300,366.790878
-164.870342,300,368.535868
-138.605196,300,369.690829
-138.327504,300,371.061383
-128.821637,300,372.503144
-101.228279,300,373.532613
-131.190104,300,374.966994
-85.681117,300,376.323246
-156.040171,300,378.340891
-109.916754,300,379.998147
-111.513204,300,380.892519
-136.884096,300,382.50383
-91.910704,300,383.523911
-97.5045,300,384.763957
-91.376054,300,385.767728
-114.048384,300,386.639016
-66.705042,300,387.498984
-115.056379,300,388.572536
-105.211783,300,389.620465
-72.667054,300,390.835146
-102.551246,300,392.003604
-158.2383,300,393.270256
-139.011,300,394.759455
-133.979009,300,396.052333
-156.143896,300,397.474674
-115.067942,300,398.778846
-138.217967,300,399.957191
-130.859484,300,401.346816
-151.253109,300,402.93879
-148.802908,300,404.72251
-91.908713,300,406.204932
-135.207884,300,408.205911
-124.113921,300,410.248659
-158.189204,300,413.054474
-128.858659,300,415.343254
-154.963959,300,418.448469
-108.613329,300,420.616546
-123.44113,300,422.684253
-128.146684,300,424.912649
-131.044221,300,426.938818
-120.174438,300,429.390699
-128.223175,300,431.843341
-107.316575,300,433.735351
-125.626609,300,436.136111
-72.156129,300,437.81892
-115.325771,300,439.658747
-118.247625,300,441.897263
-96.267159,300,442.853324
-128.031025,300,443.866176
-118.524071,300,444.770135
-109.611463,300,445.753504
-88.720808,300,446.871143
-159.102617,300,448.270071
-101.383646,300,449.43752
-107.327213,300,450.595848
-118.8229,300,451.686614
-114.66825,300,452.67116
-144.446963,300,453.810794
-90.2591,300,454.654834
-129.545504,300,455.963727
-128.45655,300,457.020092
-108.190909,300,458.119485
-141.108184,300,459.495629
-131.043229,300,460.820508
-119.251,300,462.052978
-110.530413,300,463.054306
-115.001625,300,464.394509
-143.610129,300,465.987752
-118.795738,300,467.602906
-158.41485,300,469.663983
-60.441984,300,470.837496
-75.326496,300,472.153855
-111.172409,300,473.787027
-147.001617,300,475.249454
-92.176575,300,476.28681
-110.079709,300,477.568701
-155.770679,300,479.052068
-44.818738,300,479.88644
-126.361263,300,481.117599
-149.951813,300,482.701544
-120.697175,300,484.02155
-123.409592,300,485.341959
-130.056067,300,486.302742
-48.549892,300,487.068393
-147.692396,300,488.401693
-134.078596,300,489.598718
-115.395746,300,491.015302
-116.927588,300,492.120066
-114.002825,300,493.269068
-158.057309,300,494.838427
-37.891979,300,495.869001
-183.31258,300,498.036761
-126.540867,300,499.472181
-143.666667,300,501.018913
-78.746813,300,502.06478
-140.956192,300,503.816067
-132.209479,300,505.234509
-102.411496,300,506.603433
-115.025321,300,507.715658
-115.831738,300,508.867203
-87.925413,300,509.900825
-85.144721,300,511.043162
-114.218779,300,512.270863
-117.325692,300,513.617005
-147.6106,300,515.201128
-80.715246,300,516.200663
-159.134942,300,517.772593
-125.32115,300,519.056696
-173.045825,300,520.765716
-136.642188,300,521.916135
-86.276117,300,522.933707
-107.576688,300,524.322104
-130.597554,300,525.79945
-125.154788,300,527.096766
-112.259017,300,528.265966
-128.605188,300,529.433634
-132.58555,300,530.598937
-125.967759,300,531.882712
-113.437738,300,533.483877
-57.427613,300,534.479716
-105.849034,300,535.794501
-85.9755,300,536.729695
-177.149675,300,538.62177
-127.215275,300,540.307218
-105.885279,300,541.790343
-111.645675,300,543.416481
-123.073004,300,545.098535
-101.870446,300,546.731715
-95.901596,300,548.919963
-115.910821,300,551.149479
-77.493592,300,552.83262
-101.45355,300,554.300608
-178.403913,300,556.681786
-175.408167,300,559.319308
-97.545029,300,561.048295
-101.715025,300,562.753466
-135.793396,300,564.871602
-99.367942,300,566.567394
-117.239134,300,568.475328
-87.395221,300,570.035498
-111.496209,300,571.438156
-92.545083,300,572.899651
-111.728613,300,574.607723
-147.634871,300,576.732589
-94.088017,300,578.248004
-70.058321,300,579.55936
-156.810492,300,581.846233
-102.218717,300,583.723179
-145.952621,300,585.555878
-112.370984,300,586.59733
-123.106721,300,588.196671
-150.521121,300,590.015747
-109.384417,300,591.675083
-96.687359,300,593.121782
-158.282279,300,595.247367
-118.875913,300,596.738773
-116.688675,300,598.330833
-70.111792,300,599.771309
-128.328717,300,601.612737
-148.405667,300,603.484725
-93.725763,300,604.842579
-102.829058,300,606.246509
-81.289096,300,607.759196
-99.272455,300,609.308209
-126.329779,300,610.925592
-105.698538,300,612.843506
-142.014671,300,614.91071
-89.057379,300,616.878251
-149.644329,300,618.723947
-116.325292,300,620.154157
-153.941988,300,622.394935
-107.890954,300,624.07398
-97.888771,300,625.378022
-168.084421,300,627.310808
-144.824467,300,629.099988
-152.441146,300,630.861815
-122.764683,300,632.771512
-90.015784,300,634.18739
-162.943396,300,636.242184
-53.158708,300,637.261135
-124.276242,300,639.032378
-123.428667,300,640.737907
-111.358646,300,642.327316
-134.516571,300,644.14211
-91.695096,300,645.358545
-122.046375,300,646.92835
-146.516517,300,648.769233
-118.867655,300,650.376036
-121.537617,300,652.331603
-113.329155,300,654.556777
-91.777096,300,656.251879
-90.322163,300,657.790036
-108.24575,300,659.734818
-158.393854,300,662.32309
-163.293871,300,665.261904
-90.904313,300,667.346932
-151.572558,300,670.186419
-142.345992,300,673.089103
-101.079088,300,675.107508
-139.804638,300,677.343025
-148.57865,300,679.591789
-116.359075,300,681.527294
-44.758892,300,682.813684
-54.980679,300,684.102343
-104.928804,300,685.901716
-111.414588,300,687.59228
-100.277529,300,689.269462
-123.440779,300,690.908798
-103.430046,300,692.924608
-139.606004,300,694.562361
-83.587059,300,696.123416
-146.259138,300,698.171205
-75.983867,300,699.434831
-142.204684,300,701.554347
-68.076917,300,702.930364
-174.065242,300,705.280316
-116.742009,300,707.07519
-115.962063,300,709.073915
-131.10735,300,710.657768
-107.201517,300,712.393214
-136.514542,300,714.623154
-137.895333,300,716.423661
-158.032926,300,718.462125
-145.139204,300,720.548769
-127.131867,300,722.323222
-176.538934,300,724.819783
-124.510009,300,726.676913
-114.942104,300,728.512874
-130.750879,300,730.293227
-107.216584,300,732.469416
-129.703442,300,734.38076
-112.309883,300,736.422379
-118.464067,300,738.089856
-144.979904,300,739.923029
-179.238046,300,742.249444
-160.956796,300,744.423678
-73.564583,300,745.571654
-94.325283,300,746.918673
-146.341613,300,748.856266
-174.761925,300,751.406096
-117.375142,300,753.038929
-109.40265,300,754.751602
-96.706717,300,756.541708
-56.153079,300,757.737767
-73.878754,300,759.158825
-127.401146,300,761.18796
-77.267979,300,762.701125
-134.38628,300,764.488836
-93.790079,300,765.806858
-40.252,300,767.054294
-77.524838,300,768.496265
-126.037442,300,770.300756
-122.405363,300,771.99772
-52.776688,300,773.014939
-135.603738,300,775.010764
-142.234054,300,777.578838
-162.819179,300,780.620301
-102.893588,300,782.516829
-113.474746,300,784.669879
-80.141159,300,786.48651
-142.295979,300,788.527833
-120.64693,300,790.294012
-95.303346,300,792.419721
-147.775971,300,794.637807
-117.45185,300,796.560229
-95.12475,300,798.594193
-80.792963,300,800.470997
-128.444504,300,802.919237
-74.7513,300,804.982232
-149.069125,300,807.252023
-140.023904,300,809.592952
-97.262367,300,811.085224
-136.978075,300,813.665259
-98.698063,300,815.673319
-79.261346,300,817.303871
-74.569083,300,818.808126
-113.673713,300,820.53144
-96.663542,300,822.01819
-106.705342,300,823.635153
-140.230355,300,825.692323
-87.542559,300,827.114416
-132.664384,300,829.018029
-128.620008,300,831.12214
-113.251563,300,832.634251
-86.176184,300,834.062714
-139.470642,300,836.676461
-106.067796,300,838.943908
-88.0926,300,840.584733
-136.71205,300,843.431608
-148.712817,300,845.822904
-103.893067,300,847.781028
-68.774421,300,849.243494
-111.239083,300,850.931382
-102.157425,300,852.310015
-74.660267,300,853.829601
-100.303454,300,855.542689
-89.830671,300,857.107045
-120.572275,300,858.994691
-136.539759,300,861.131577
-114.0476,300,863.105333
-63.653329,300,864.480888
-127.589384,300,866.802009
-164.322792,300,869.521667
-109.621367,300,871.674964
-121.8609,300,873.450324
-132.864767,300,875.403567
-126.673534,300,877.614484
-143.308688,300,880.116862
-160.839179,300,882.37297
-122.897675,300,884.577627
-135.191638,300,886.995155
-105.447571,300,888.634684
-99.522767,300,890.81512
-123.037379,300,893.300491
-117.438396,300,895.935117
-112.008163,300,898.953277
-82.386892,300,901.307902
-115.106267,300,903.749815
-130.352542,300,906.116991
-77.264121,300,907.583383
-103.956488,300,909.365718
-98.924809,300,911.176607
-124.243896,300,913.557456
-124.886696,300,916.426697
-92.643296,300,918.471178
-80.307138,300,920.275158
-149.366817,300,923.075733
-134.424563,300,925.732905
-123.078904,300,928.114526
-128.901846,300,931.23501
-153.683713,300,934.626817
-61.864509,300,937.101386
-150.269409,300,939.541785
-76.807213,300,941.35518
-98.537088,300,944.384285
-138.603288,300,947.179113
-165.543025,300,950.119244
-114.440479,300,952.305992
-78.938513,300,953.933868
-107.177842,300,955.870362
-107.397804,300,957.558928
-144.391005,300,959.651165
-118.110371,300,961.49576
-101.055046,300,963.268627
-87.461896,300,965.189099
-125.067642,300,967.395217
-150.634142,300,969.508301
-123.059475,300,971.507894
-126.099934,300,973.522602
-77.843808,300,975.453983
-99.125609,300,977.173337
-85.038946,300,978.95072
-57.215204,300,980.226436
-176.79485,300,983.221061
-126.995638,300,985.140878
-75.917684,300,986.435128
-66.396292,300,987.975476
-142.703188,300,990.102233
-122.603659,300,992.151686
-60.648233,300,993.389131
-165.86145,300,996.083774
-133.594184,300,998.161964
-151.402563,300,1000.524042
-108.766221,300,1002.118629
-140.952067,300,1004.435058
-134.361313,300,1006.534463
-116.090909,300,1008.251597
-131.54565,300,1010.459251
-118.2154,300,1012.412369
-133.64288,300,1014.517488
-106.673625,300,1016.301179
-48.243679,300,1017.505847
-118.306538,300,1019.523855
-94.024384,300,1021.325982
-148.635825,300,1023.544172
-106.6822,300,1025.338122
-106.178479,300,1027.139719
-69.978163,300,1028.85043
-110.5607,300,1031.284051
-108.692654,300,1033.314713
-142.914275,300,1035.754977
-69.024279,300,1037.637001
-105.980308,300,1039.355834
-124.214009,300,1041.599405
-91.876325,300,1043.266261
-130.460629,300,1046.00324
-105.601854,300,1048.158467
-132.995859,300,1050.553602
-150.177638,300,1053.001925
-88.408455,300,1054.717489
-78.881621,300,1056.539948
-122.317292,300,1058.759389
-108.818717,300,1060.827342
-53.733754,300,1062.175629
-147.14285,300,1064.514883
-107.355667,300,1066.40322
-142.9563,300,1068.948117
-118.128038,300,1071.45173
-133.684763,300,1073.841202
-114.987946,300,1075.903336
-121.3018,300,1077.957204
-107.353,300,1079.682277
-133.003796,300,1081.993433
-134.074146,300,1084.012221
-137.165946,300,1086.115597
-144.244192,300,1088.530427
-164.060542,300,1091.418488
-104.741029,300,1093.514595
-94.746117,300,1095.348667
-162.391975,300,1098.367779
-83.203175,300,1100.161516
-142.731513,300,1102.939339
-132.50103,300,1105.522759
-102.832538,300,1107.360811
-64.695534,300,1108.894363
-157.1653,300,1111.666346
-136.901959,300,1114.197171
-150.236183,300,1116.831142
-74.161592,300,1118.555425
-178.4298,300,1121.792664
-105.290879,300,1123.681669
-94.775379,300,1126.194303
-158.978992,300,1129.05986
-102.090667,300,1131.627353
-124.731225,300,1133.652786
-94.6501,300,1135.558242
-86.531213,300,1137.669267
-74.782792,300,1139.310102
-128.666738,300,1141.961175
-161.7629,300,1144.728696
-138.671554,300,1147.390895
-153.422484,300,1150.504531
-133.132671,300,1153.066331
-129.300854,300,1155.381527
-144.2654,300,1157.799414
-112.169842,300,1159.92113
-143.3531,300,1162.475837
-86.656175,300,1164.169398
-135.104046,300,1166.503944
-113.43933,300,1169.019056
-128.811934,300,1171.330242
-122.592438,300,1173.385372
-71.55205,300,1175.097602
-155.438488,300,1177.639141
-141.796684,300,1180.5306
-140.344308,300,1183.148076
-149.888538,300,1185.811843
-111.005379,300,1188.366671
-89.027671,300,1190.163523
-130.408042,300,1192.809805
-122.791834,300,1195.176108
-72.016621,300,1197.332806
-96.329775,300,1199.543859
-110.298454,300,1202.26373
-70.185804,300,1204.493636
-161.200258,300,1207.780125
-120.866463,300,1210.167952
-95.055396,300,1213.108269
-113.356629,300,1215.509528
-112.746629,300,1217.991456
-122.9116,300,1220.566151
-100.534929,300,1222.979362
-61.127079,300,1224.542594
-126.514758,300,1226.87164
-123.235854,300,1229.227195
-103.937175,300,1231.186172
-133.358184,300,1233.612105
-161.349029,300,1236.635713
-62.075659,300,1238.40525
-151.708942,300,1241.311882
-89.822363,300,1243.2991
-125.796571,300,1245.889079
-105.668804,300,1247.773062
-154.094133,300,1250.415401
-62.169429,300,1252.033563
-123.483292,300,1254.262984
-153.602634,300,1257.175825
-100.291696,300,1259.239098
-174.097738,300,1262.149732
-122.115171,300,1264.277176
-97.688792,300,1266.607597
-103.590642,300,1268.950182
-88.5408,300,1270.956912
-146.040246,300,1273.874859
-84.807917,300,1276.0419
-119.02635,300,1278.256275
-119.121004,300,1280.200574
-121.912658,300,1282.622966
-117.781754,300,1284.935692
-144.851417,300,1287.521052
-82.986534,300,1289.352062
-113.116071,300,1291.923176
-85.809421,300,1293.903741
-115.308413,300,1296.07773
-141.381246,300,1298.590661
-118.850746,300,1300.76324
-77.118358,300,1302.445942
-83.861704,300,1304.197528
-151.041625,300,1306.605317
-108.482134,300,1308.747434
-137.116479,300,1311.503266
-113.795017,300,1313.799152
-89.150054,300,1315.935999
-124.94425,300,1318.333637
-130.057313,300,1320.770006
-139.429388,300,1323.14784
-99.353529,300,1324.974125
-77.696292,300,1326.598402
-159.235384,300,1329.515423
-142.703292,300,1332.060627
-112.902696,300,1334.092468
-76.756513,300,1335.826693
-131.099163,300,1338.261598
-101.213867,300,1340.113624
-159.958775,300,1342.677829
