#{"t_start": 1789708288.1814442, "env_id": "None"}
r,l,t
-120.925363,300,88.097985
-138.214267,300,89.76046
-151.645488,300,91.454889
-99.993946,300,92.733603
-123.665246,300,93.847737
-119.204917,300,95.393934
-127.594338,300,96.768006
-141.819375,300,98.366065
-158.145213,300,99.650038
-76.966438,300,100.951331
-169.2404,300,103.014515
-123.670267,300,104.513992
-83.814813,300,105.742732
-127.669546,300,107.532941
-134.206163,300,109.194128
-176.718179,300,111.06793
-146.208088,300,112.666237
-139.530204,300,114.083234
-97.197917,300,115.518334
-106.453846,300,116.800541
-128.499988,300,117.998113
-169.872192,300,119.582761
-147.107467,300,120.936689
-129.89585,300,122.499244
-136.480834,300,123.9991
-153.674429,300,125.648646
-128.101375,300,127.212699
-130.105175,300,129.212703
-136.376896,300,130.970957
-132.106913,300,132.702261
-123.868492,300,134.019134
-145.833775,300,135.227542
-92.824425,300,136.295844
-67.45005,300,137.445458
-67.404434,300,138.333501
-80.19575,300,139.32046
-95.162688,300,140.384668
-141.012838,300,141.950685
-173.803954,300,144.528511
-144.866579,300,147.45563
-87.090004,300,149.538228
-105.366271,300,151.443289
-93.768484,300,153.399236
-148.022484,300,156.009236
-139.273588,300,158.20189
-145.264229,300,160.446225
-105.718671,300,162.532589
-126.829792,300,164.883724
-93.757859,300,167.231789
-172.0123,300,170.043166
-138.626309,300,172.62108
-180.827613,300,175.469942
-143.246962,300,178.061177
-106.327484,300,179.817116
-121.684334,300,182.216196
-111.289204,300,184.224401
-115.656521,300,186.456483
-104.551609,300,188.477383
-147.514579,300,191.153096
-108.049413,300,193.472731
-115.491088,300,195.867924
-141.088138,300,198.159718
-89.412179,300,200.120224
-89.609625,300,202.237319
-140.855479,300,204.483122
-102.535179,300,206.873488
-120.355854,300,209.445919
-138.617029,300,210.528862
-116.230596,300,211.680188
-60.520954,300,212.495878
-130.849288,300,213.845464
-151.651671,300,215.157946
-83.371963,300,215.976312
-130.175692,300,216.858863
-110.855471,300,217.68058
-114.200475,300,218.861458
-129.282863,300,220.157853
-89.396308,300,221.646362
-102.591479,300,223.537976
-144.628563,300,225.577888
-141.915013,300,227.72439
-110.143992,300,229.646718
-136.274709,300,231.56553
-126.635529,300,233.220219
-160.543008,300,234.665288
-143.131417,300,236.456338
-96.100984,300,237.528153
-153.677184,300,239.073447
-81.142358,300,240.060829
-158.090442,300,241.359283
-80.872213,300,242.327745
-171.4271,300,244.04268
-70.13675,300,244.944546
-135.943754,300,246.183009
-128.993792,300,247.296727
-124.171634,300,248.859607
-98.2624,300,250.743063
-122.3174,300,252.716104
-126.123592,300,254.94605
-140.18335,300,256.792611
-65.013396,300,257.929922
-86.455842,300,259.750497
-165.645217,300,261.991527
-108.174259,300,263.911293
-122.715779,300,266.175679
-124.280275,300,268.075488
-128.202154,300,270.10246
-119.053888,300,271.984768
-91.873413,300,273.401644
-91.025817,300,274.959704
-125.832713,300,276.959723
-131.909054,300,279.075248
-90.635142,300,280.207246
-129.912509,300,281.332461
-131.828067,300,283.125079
-27.684,300,284.15938
-129.342192,300,285.66606
-102.818304,300,287.44713
-133.183475,300,289.276102
-100.154917,300,291.190288
-76.090613,300,292.216173
-120.718896,300,293.374431
-140.771367,300,294.890276
-110.091021,300,295.790837
-94.888075,300,297.157231
-119.792808,300,298.490953
-131.499096,300,299.856161
-156.435054,300,301.403556
-100.708459,300,302.507777
-97.540979,300,303.520144
-186.152963,300,305.307537
-123.181313,300,306.669963
-150.105579,300,307.960393
-161.037621,300,309.498972
-83.774254,300,310.625407
-71.328204,300,311.557259
-141.086513,300,313.069669
-62.976659,300,314.173277
-74.842679,300,315.073569
-121.601238,300,316.386108
-96.371729,300,317.389689
-155.619971,300,319.047454
-163.914979,300,320.806623
-56.758267,300,321.818207
-112.466892,300,323.055738
-110.663067,300,324.297574
-123.994759,300,325.754813
-65.630013,300,326.588607
-150.976496,300,328.238699
-90.080396,300,329.431103
-171.271546,300,331.193636
-95.170175,300,332.452221
-122.232471,300,334.088648
-106.380946,300,335.385199
-64.292821,300,336.544327
-101.14803,300,337.572588
-146.174667,300,338.932106
-167.643125,300,340.814534
-127.337696,300,342.22084
-74.606804,300,343.300008
-137.212621,300,344.641926
-64.687204,300,345.621442
-144.680483,300,347.106088
-117.613588,300,348.272391
-160.123821,300,349.820914
-133.74445,300,351.137256
-162.877984,300,352.784384
-130.010883,300,354.317536
-67.15405,300,354.986822
-36.592646,300,355.853429
-99.237929,300,356.926393
-110.3084,300,358.104841
-109.510163,300,359.102606
-130.297171,300,360.659827
-122.90883,300,362.255494
-92.494846,300,363.465078
-47.955771,300,364.370444
-167.776405,300,366.319134
-74.933717,300,367.355462
-126.252742,300,368.61904
-91.33645,300,369.634428
-93.086925,300,370.735457
-124.030609,300,372.218614
-88.950825,300,373.171053
-132.051313,300,374.370908
-118.471213,300,375.485676
-116.906409,300,376.470673
-174.209454,300,378.245525
-87.881071,300,379.371471
-77.584484,300,380.418538
-173.488371,300,381.702078
-148.812096,300,383.186568
-71.791834,300,384.12081
-115.136484,300,385.178935
-96.44978,300,386.334525
-31.970433,300,387.204732
-129.722438,300,388.702797
-84.549538,300,389.909307
-159.316054,300,391.835305
-141.570779,300,393.050583
-114.157359,300,394.402756
-59.144854,300,395.241127
-114.893875,300,396.272019
-174.509834,300,397.667249
-88.212892,300,398.448463
-87.462875,300,399.04991
-71.179121,300,399.870273
-107.18875,300,400.828552
-92.329688,300,401.778736
-136.406204,300,403.25169
-138.295905,300,404.262662
-127.620409,300,405.431595
-146.135421,300,406.864726
-60.057146,300,407.724522
-130.790813,300,409.044949
-159.719067,300,410.595773
-133.36555,300,411.644207
-146.627688,300,413.583994
-83.60945,300,414.431044
-98.46365,300,415.550656
-79.20693,300,417.051051
-139.923013,300,418.534302
-96.29775,300,419.980844
-81.871388,300,421.566334
-57.854213,300,423.566602
-78.458075,300,425.285872
-115.139796,300,427.761817
-66.174404,300,429.631301
-98.947384,300,431.607608
-153.856025,300,434.344746
-91.049871,300,436.094808
-92.365608,300,438.096416
-113.651825,300,440.574803
-173.178392,300,443.704137
-132.819596,300,446.23484
-120.679967,300,448.28318
-103.710017,300,450.351078
-125.783621,300,452.785371
-83.902817,300,454.064946
-101.532934,300,454.865164
-108.547234,300,455.764618
-125.454726,300,456.880665
-124.25185,300,458.24145
-94.731792,300,459.097656
-140.660104,300,460.121484
-89.481225,300,461.131975
-96.585517,300,462.121382
-100.903238,300,463.391031
-144.441425,300,464.656202
-120.409021,300,465.614202
-139.578192,300,466.914752
-115.050413,300,468.161672
-159.790663,300,469.547582
-94.490229,300,470.720426
-104.087804,300,471.86653
-119.331021,300,473.384921
-104.355238,300,474.715576
-103.795367,300,475.842426
-116.562992,300,477.411164
-117.3618,300,479.014996
-143.396496,300,480.687248
-120.261192,300,481.95508
-92.229779,300,483.60952
-118.063854,300,484.718335
-113.593425,300,486.014721
-65.0821,300,486.971413
-141.943834,300,488.347123
-133.055217,300,489.956555
-105.456646,300,490.92714
-152.668871,300,492.448964
-107.394154,300,493.663464
-101.070279,300,494.763485
-79.970813,300,495.759505
-115.180159,300,496.78843
-116.345709,300,497.780669
-115.3275,300,498.912956
-111.877779,300,499.962632
-97.068238,300,501.012343
-115.865021,300,502.291365
-154.3818,300,503.898088
-140.396471,300,505.296354
-92.773138,300,506.705529
-121.186225,300,508.146394
-115.874909,300,509.376313
-129.738779,300,510.961271
-114.019096,300,512.22937
-135.010417,300,513.596078
-169.302563,300,515.279724
-139.791,300,516.494899
-75.648779,300,517.179612
-176.076584,300,518.928935
-98.699459,300,520.29604
-116.898284,300,521.411896
-85.303984,300,522.464056
-149.998492,300,524.01253
-121.280488,300,525.141989
-56.414504,300,525.977098
-114.009346,300,527.260463
-112.797054,300,528.335987
-69.693725,300,529.277929
-113.703217,300,530.363989
-179.937292,300,531.928018
-67.933454,300,532.933113
-151.959263,300,534.161926
-139.466812,300,535.491493
-96.057583,300,536.795175
-104.560242,300,537.841082
-166.129067,300,539.587021
-165.246525,300,541.409683
-77.079304,300,542.407015
-63.420758,300,543.174393
-143.815759,300,544.563227
-134.356113,300,545.777345
-93.411596,300,546.911811
-111.004063,300,548.207534
-120.897458,300,549.455978
-92.257779,300,550.626102
-151.032629,300,552.271743
-100.839367,300,553.443795
-96.6085,300,554.91001
-137.547788,300,556.795538
-127.325684,300,558.894735
-154.736321,300,561.495952
-88.811442,300,563.623361
-111.2881,300,565.526487
-50.294646,300,566.570828
-102.003675,300,568.17309
-155.677729,300,570.343348
-136.332659,300,572.252202
-160.927621,300,574.600645
-147.297609,300,576.625342
-116.35748,300,578.693789
-165.613534,300,580.92161
-144.588054,300,583.030112
-66.973517,300,584.460557
-113.03215,300,586.277607
-132.542334,300,588.234144
-136.335821,300,590.218483
-111.246467,300,592.01211
-61.931167,300,593.152898
-126.769746,300,594.758929
-86.725833,300,596.157593
-77.937279,300,597.558349
-102.448904,300,599.426351
-153.550404,300,601.470583
-101.981529,300,602.843135
-136.009225,300,604.686333
-147.529917,300,606.824135
-153.861742,300,608.790955
-160.520846,300,610.574901
-96.308567,300,612.391022
-95.591979,300,613.957215
-110.2705,300,615.358834
-156.17345,300,617.258191
-197.434267,300,619.82037
-166.296004,300,622.015716
-58.401296,300,623.014239
-120.813238,300,624.870259
-115.918921,300,626.996165
-134.501571,300,629.114181
-120.072296,300,630.783181
-105.426925,300,632.349322
-124.234538,300,633.926507
-160.113988,300,635.706346
-110.380354,300,637.305878
-64.036113,300,638.489112
-77.509009,300,639.674343
-132.730663,300,641.095605
-144.632896,300,642.952642
-142.253121,300,644.857133
-141.236104,300,646.722628
-108.459821,300,648.663793
-122.145534,300,650.364365
-96.545629,300,651.898805
-148.003475,300,653.565545
-144.12785,300,655.82028
-141.013083,300,657.722642
-119.8109,300,659.673471
-124.170554,300,661.29972
-139.612309,300,663.534943
-108.957504,300,665.428106
-177.739579,300,667.851336
-164.613938,300,670.088645
-130.547296,300,672.301062
-144.9996,300,674.637085
-69.051738,300,676.074992
-63.230609,300,677.91006
-110.9268,300,680.242941
-88.996629,300,681.94089
-125.6342,300,684.303879
-112.730275,300,686.188615
-99.940833,300,688.07202
-76.534463,300,689.551573
-104.453146,300,690.990633
-105.040971,300,692.902971
-112.638617,300,694.351305
-151.865196,300,696.42766
-116.734159,300,698.236561
-73.506996,300,699.878292
-155.942371,300,701.920917
-80.176079,300,703.521647
-154.809367,300,705.552693
-115.8341,300,707.214227
-48.270558,300,708.401119
-107.168221,300,710.183831
-107.091996,300,711.803095
-111.108042,300,713.330452
-168.26975,300,715.403259
-74.997921,300,716.968215
-120.965717,300,718.543433
-82.45103,300,720.021718
-155.245854,300,722.009286
-127.035246,300,723.833848
-119.977829,300,725.614884
-103.791629,300,727.39567
-129.032209,300,729.21794
-102.945121,300,730.468796
-56.309075,300,732.000112
-131.904775,300,733.761853
-118.286354,300,735.705516
-137.019934,300,737.766777
-119.738825,300,739.58298
-115.857334,300,741.637764
-143.938833,300,744.100808
-90.011313,300,745.808354
-119.573671,300,747.950846
-123.472883,300,749.823939
-81.164179,300,751.334043
-131.5212,300,753.256756
-92.116359,300,755.133458
-92.373609,300,756.627612
-112.791309,300,758.30081
-118.955938,300,760.298545
-122.461242,300,762.131121
-105.085217,300,763.768113
-96.720013,300,765.375295
-99.214113,300,767.071214
-144.654184,300,769.631103
-147.896817,300,771.731239
-110.776596,300,773.425593
-135.743071,300,775.332473
-113.284392,300,777.015229
-119.170425,300,778.762121
-143.965188,300,781.116631
-85.838079,300,782.597708
-149.787467,300,784.695236
-146.810629,300,786.584052
-97.021775,300,788.759115
-114.700442,300,790.785023
-133.874725,300,793.258534
-123.429784,300,795.489256
-102.945663,300,797.352345
-105.149946,300,799.068764
-129.698754,300,801.308795
-132.395184,300,803.670091
-155.475171,300,806.215075
-98.494696,300,807.918933
-128.670096,300,810.5841
-142.222109,300,813.014386
-192.394642,300,816.376905
-145.808638,300,818.904584
-91.800742,300,820.7569
-132.373533,300,822.75613
-120.18605,300,824.982667
-177.203463,300,827.840615
-95.064055,300,829.82616
-55.593421,300,831.385628
-120.179454,300,833.180546
-140.142621,300,835.109198
-105.203946,300,836.878797
-83.539275,300,838.530687
-88.366504,300,840.071573
-155.156738,300,842.613169
-130.774359,300,844.274647
-179.717092,300,847.08753
-108.076996,300,849.503322
-167.80083,300,852.5416
-114.80915,300,854.517632
-89.973342,300,856.154423
-107.176746,300,858.050757
-134.469004,300,859.968902
-110.737671,300,861.941817
-132.209917,300,864.857515
-117.596359,300,866.814298
-119.276671,300,869.013656
-151.411442,300,871.586734
-154.907509,300,874.399936
-122.50693,300,876.46649
-80.997929,300,878.001899
-93.722709,300,879.654095
-23.857304,300,880.786752
-112.322842,300,882.814753
-126.530817,300,884.91886
-124.003246,300,886.968007
-131.034621,300,889.153185
-114.577179,300,890.938127
-119.177188,300,893.186664
-109.691842,300,894.593724
-149.8594,300,896.752516
-145.694367,300,899.096395
-124.80173,300,900.923683
-148.311334,300,903.045101
-108.674313,300,905.187549
-130.929692,300,907.564766
-87.270879,300,909.414735
-130.486933,300,911.649837
-77.684704,300,913.52601
-80.069492,300,915.403197
-75.137067,300,917.603357
-138.101384,300,919.771928
-132.115021,300,921.60482
-120.558059,300,924.035445
-73.719329,300,926.021363
-142.218205,300,928.925313
-152.015342,300,931.716254
-126.212096,300,934.072235
-117.588088,300,936.742387
-152.738129,300,939.592371
-145.937492,300,942.477899
-131.147009,300,945.350139
-94.355767,300,947.489852
-95.58275,300,949.673975
-133.919987,300,952.255086
-133.360792,300,955.531921
-115.641042,300,957.645431
-115.466084,300,960.217443
-86.866317,300,962.317563
-109.3962,300,964.490547
-115.2858,300,966.480487
-107.251192,300,968.88156
-64.50005,300,970.501222
-134.447558,300,972.981552
-91.2173,300,974.913204
-110.229213,300,977.060091
-116.483867,300,979.189105
-89.874605,300,980.826146
-86.742617,300,982.744298
-158.304017,300,985.600409
-63.940984,300,987.188365
-117.024842,300,989.534373
-127.445734,300,991.914832
-84.032396,300,993.757737
-82.493246,300,995.396896
-92.680021,300,997.03091
-129.2454,300,999.10133
-128.99303,300,1001.047179
-164.575946,300,1003.629885
-139.02578,300,1005.746815
-104.87193,300,1007.72835
-55.703046,300,1009.246256
-159.893546,300,1011.546696
-161.027142,300,1013.796589
-135.890834,300,1015.592482
-123.481725,300,1017.356791
-138.799409,300,1019.485161
-158.423388,300,1022.153272
-149.755158,300,1024.429536
-101.070846,300,1025.992074
-84.750113,300,1027.329813
-142.796321,300,1029.543039
-128.644825,300,1031.958388
-161.495538,300,1034.473317
-140.695309,300,1036.424907
-74.63085,300,1037.92195
-89.333379,300,1039.923023
-85.863275,300,1041.630264
-48.390821,300,1043.261209
-122.498192,300,1045.439142
-93.660834,300,1047.535445
-107.818725,300,1049.479206
-168.736575,300,1051.865786
-75.180417,300,1053.646177
-116.650405,300,1055.728469
-106.892113,300,1057.767633
-121.261788,300,1060.06093
-147.865379,300,1062.85016
-90.175409,300,1064.868921
-116.575942,300,1067.168264
-86.624313,300,1069.530195
-118.744621,300,1071.710451
-133.171334,300,1074.227197
-89.609888,300,1076.076584
-148.128329,300,1078.635352
-56.014192,300,1080.193281
-130.059004,300,1082.465021
-112.764475,300,1084.799528
-112.686409,300,1086.638027
-102.462584,300,1088.842135
-107.726979,300,1091.087039
-129.684163,300,1093.221785
-108.290021,300,1095.005091
-113.482925,300,1096.875147
-106.189471,300,1098.831184
-151.967396,300,1101.408918
-89.322879,300,1103.071348
-149.023117,300,1105.465115
-134.262271,300,1107.839443
-110.57058,300,1110.113333
-94.169371,300,1112.407074
-87.280663,300,1114.408746
-121.628646,300,1116.634299
-110.162983,300,1118.893974
-106.178417,300,1120.991728
-135.991188,300,1123.340797
-167.919188,300,1126.462019
-121.159308,300,1128.660426
-121.320604,300,1130.898064
-105.635308,300,1132.851926
-127.564629,300,1135.127446
-161.857288,300,1138.832237
-91.080892,300,1140.799049
-90.055263,300,1143.132966
-102.966188,300,1145.219824
-82.296117,300,1147.073306
-92.193346,300,1149.455209
-103.678379,300,1151.85709
-110.776096,300,1154.403764
-127.019213,300,1156.714965
-111.977192,300,1159.129848
-125.267521,300,1161.884016
-146.8724,300,1164.458077
-122.917113,300,1166.657813
-126.002483,300,1168.939059
-103.553067,300,1170.743025
-151.362921,300,1173.360465
-117.1674,300,1175.903083
-100.302567,300,1177.938713
-56.088209,300,1179.67353
-170.453821,300,1182.796926
-131.056392,300,1185.127836
-164.216109,300,1188.161786
-160.680971,300,1191.233321
-162.012104,300,1194.226052
-83.053034,300,1196.216914
-174.001546,300,1199.484857
-123.658592,300,1202.194428
-144.926455,300,1205.789246
-113.699217,300,1208.889147
-108.419854,300,1211.058487
-118.060446,300,1213.630079
-126.297538,300,1216.538409
-97.941554,300,1218.70131
-123.343813,300,1221.369671
-108.567613,300,1223.773089
-138.698079,300,1226.724337
-124.530546,300,1228.976307
-57.646942,300,1230.676271
-145.418063,300,1233.52913
-138.079321,300,1236.579544
-82.055342,300,1238.612375
-99.0299,300,1240.899297
-99.755092,300,1243.478266
-63.890933,300,1245.056739
-54.331858,300,1246.600492
-168.306513,300,1249.497606
-139.818321,300,1252.505018
-136.334717,300,1254.880434
-84.84805,300,1256.880696
-116.342167,300,1259.576066
-152.465871,300,1262.444442
-160.5381,300,1265.517429
-75.577334,300,1267.483414
-125.173088,300,1269.905418
-149.062629,300,1272.8427
-142.656384,300,1275.533345
-181.059046,300,1278.542242
-115.519559,300,1280.660615
-152.51015,300,1283.266881
-196.793404,300,1286.643271
-115.578225,300,1288.902932
-152.762717,300,1291.502055
-92.251784,300,1293.434609
-161.038617,300,1296.669636
-116.085334,300,1298.685929
-167.777571,300,1301.882097
-100.992954,300,1303.697965
-107.520758,300,1305.644483
-119.092067,300,1307.581439
-69.383288,300,1309.170266
-121.342842,300,1311.463728
-139.560063,300,1314.601178
-90.404975,300,1316.410445
-85.830984,300,1318.510161
-137.010575,300,1321.20673
-89.160475,300,1323.33785
-81.31405,300,1325.04763
-95.569675,300,1327.0457
-47.975425,300,1328.553498
-74.586513,300,1330.182269
-67.258829,300,1331.882066
-141.846534,300,1334.257051
-142.0479,300,1336.718667
-77.349496,300,1338.459485
-142.395238,300,1340.5934
-128.486542,300,1342.786765
-138.113971,300,1345.266324
-108.594834,300,1347.805153
-131.917821,300,1350.192399
-111.96838,300,1352.416504
-87.015613,300,1354.338081
